Timestamp,Backtest_Timestamp,Log Type,Message,UserID,Strategy Tag,Option Portfolio,Strike
2026-04-04 10:52:23,06-07-2017 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 2608.56 | OrderID=CRYPTO-1-101 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,06-08-2018 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 6951.80 | OrderID=CRYPTO-1-130 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,06-08-2018 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 6951.80 | OrderID=CRYPTO-1-131 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,06-10-2018 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 6588.31 | OrderID=CRYPTO-1-140 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,06-10-2018 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 6588.31 | OrderID=CRYPTO-1-141 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,06-10-2022 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 19955.44 | OrderID=CRYPTO-1-232 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,06-10-2022 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 19955.44 | OrderID=CRYPTO-1-233 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,07-02-2022 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 43840.29 | OrderID=CRYPTO-1-212 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,07-02-2022 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 43840.29 | OrderID=CRYPTO-1-213 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,07-05-2021 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 57356.40 | OrderID=CRYPTO-1-200 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,07-05-2021 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 57356.40 | OrderID=CRYPTO-1-201 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,07-06-2013 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 111.50 | OrderID=CRYPTO-1-002 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,07-06-2013 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 111.50 | OrderID=CRYPTO-1-003 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,07-07-2017 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 2518.66 | OrderID=CRYPTO-1-102 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,07-07-2017 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 2518.66 | OrderID=CRYPTO-1-103 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,07-09-2019 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 10517.25 | OrderID=CRYPTO-1-164 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,07-09-2019 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 10517.25 | OrderID=CRYPTO-1-165 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,08-01-2023 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 17091.14 | OrderID=CRYPTO-1-244 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,08-01-2023 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 17091.14 | OrderID=CRYPTO-1-245 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,08-03-2016 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 413.97 | OrderID=CRYPTO-1-070 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,08-03-2016 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 413.97 | OrderID=CRYPTO-1-071 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,08-05-2023 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 27694.27 | OrderID=CRYPTO-1-258 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,08-05-2023 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 27694.27 | OrderID=CRYPTO-1-259 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,08-07-2018 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 6773.88 | OrderID=CRYPTO-1-124 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,08-07-2018 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 6773.88 | OrderID=CRYPTO-1-125 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,08-08-2015 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 261.00 | OrderID=CRYPTO-1-058 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,08-08-2015 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 261.00 | OrderID=CRYPTO-1-059 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,08-09-2018 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 6225.98 | OrderID=CRYPTO-1-134 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,08-09-2018 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 6225.98 | OrderID=CRYPTO-1-135 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,08-10-2020 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 10915.69 | OrderID=CRYPTO-1-192 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,08-10-2020 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 10915.69 | OrderID=CRYPTO-1-193 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,08-10-2022 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 19416.57 | OrderID=CRYPTO-1-234 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,08-10-2022 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 19416.57 | OrderID=CRYPTO-1-235 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,09-01-2025 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 92484.04 | OrderID=CRYPTO-1-302 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,09-01-2025 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 92484.04 | OrderID=CRYPTO-1-303 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,09-03-2018 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 9337.55 | OrderID=CRYPTO-1-118 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,09-03-2018 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 9337.55 | OrderID=CRYPTO-1-119 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,09-08-2025 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 116500.36 | OrderID=CRYPTO-1-320 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,09-08-2025 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 116500.36 | OrderID=CRYPTO-1-321 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,09-10-2024 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 60582.10 | OrderID=CRYPTO-1-290 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,09-10-2024 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 60582.10 | OrderID=CRYPTO-1-291 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,09-11-2022 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 15880.78 | OrderID=CRYPTO-1-238 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,09-11-2022 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 15880.78 | OrderID=CRYPTO-1-239 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,09-12-2014 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 352.22 | OrderID=CRYPTO-1-042 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,09-12-2014 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 352.22 | OrderID=CRYPTO-1-043 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,10-03-2026 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 69926.92 | OrderID=CRYPTO-1-336 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,10-04-2022 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 42207.67 | OrderID=CRYPTO-1-222 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,10-04-2022 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 42207.67 | OrderID=CRYPTO-1-223 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,10-07-2018 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 6329.95 | OrderID=CRYPTO-1-126 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,10-07-2018 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 6329.95 | OrderID=CRYPTO-1-127 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,10-09-2019 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 10115.98 | OrderID=CRYPTO-1-166 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,10-09-2019 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 10115.98 | OrderID=CRYPTO-1-167 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,10-09-2021 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 44883.91 | OrderID=CRYPTO-1-206 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,10-09-2021 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 44883.91 | OrderID=CRYPTO-1-207 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,10-10-2013 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 130.59 | OrderID=CRYPTO-1-008 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,10-10-2013 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 130.59 | OrderID=CRYPTO-1-009 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,11-01-2017 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 777.76 | OrderID=CRYPTO-1-090 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,11-01-2017 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 777.76 | OrderID=CRYPTO-1-091 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
