Timestamp,Backtest_Timestamp,Log Type,Message,UserID,Strategy Tag,Option Portfolio,Strike
2026-04-04 10:52:23,04-09-2024 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 57971.54 | OrderID=CRYPTO-1-484 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,04-11-2018 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 6376.13 | OrderID=CRYPTO-1-225 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,05-01-2019 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 3845.19 | OrderID=CRYPTO-1-232 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,05-02-2022 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 41441.16 | OrderID=CRYPTO-1-372 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,05-03-2021 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 48927.30 | OrderID=CRYPTO-1-326 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,05-03-2022 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 39400.58 | OrderID=CRYPTO-1-378 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,05-04-2020 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 6791.13 | OrderID=CRYPTO-1-283 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,05-04-2022 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 45555.99 | OrderID=CRYPTO-1-383 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,05-06-2018 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 7633.76 | OrderID=CRYPTO-1-211 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,05-07-2014 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 631.46 | OrderID=CRYPTO-1-053 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,05-09-2017 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 4376.53 | OrderID=CRYPTO-1-170 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,05-09-2022 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 19812.37 | OrderID=CRYPTO-1-403 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,05-09-2025 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 110650.99 | OrderID=CRYPTO-1-523 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,05-10-2013 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 128.55 | OrderID=CRYPTO-1-018 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,05-12-2020 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 19154.23 | OrderID=CRYPTO-1-314 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,06-03-2025 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 89961.73 | OrderID=CRYPTO-1-500 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,06-04-2014 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 460.50 | OrderID=CRYPTO-1-039 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,06-04-2015 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 255.49 | OrderID=CRYPTO-1-078 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,06-07-2015 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 269.03 | OrderID=CRYPTO-1-090 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,06-08-2017 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 3213.94 | OrderID=CRYPTO-1-167 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
