USERID,SYMBOL,EXCHANGE,TRANSACTION,QUANTITY,LOTS,MULTIPLIER,OrderID,ENTRY TIME,ENTRY PRICE,ENTRY REASON,OPTION TYPE,STRIKE,PORTFOLIO NAME,STRATEGY,EXIT TIME,AVG EXIT PRICE,EXIT REASON,PNL,_IS_HEDGE,_PARENT_ID
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-08b3a1c4-d646-4966-916d-bf141f67cf2e,01-01-2019 00:00:00,3843.52,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,05-01-2019 00:00:00,3845.19,Strategy Signal,-9.36,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-fa0fc32b-7c6f-4561-af67-6208af92ae4a,01-02-2015 00:00:00,226.97,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,03-02-2015 00:00:00,227.27,Strategy Signal,-0.76,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-903fd874-42b0-4c6b-8446-1b7215cfd470,01-04-2015 00:00:00,247.27,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,06-04-2015 00:00:00,255.49,Strategy Signal,-8.73,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-13610713-b065-4ef4-8df2-905f163529b1,01-04-2023 00:00:00,28411.03,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,22-04-2023 00:00:00,27817.5,Strategy Signal,-649.76,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-44fc6cb5-cc33-48f5-8285-724c6a133243,01-06-2021 00:00:00,36684.92,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,20-06-2021 00:00:00,35698.3,Strategy Signal,-1059.0,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-00dd2f71-c885-4f2c-be25-f1a5338013ea,01-07-2014 00:00:00,640.81,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,02-07-2014 00:00:00,650.88,Strategy Signal,8.78,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-c56283ce-22f8-474a-913f-2d491ac32f6d,02-01-2022 00:00:00,47345.22,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,08-01-2022 00:00:00,41733.94,Strategy Signal,-5700.36,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000,02-02-2026 00:00:00,78688.76,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,01-03-2026 00:00:00,65738.1,Strategy Signal,12806.23,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-70a0f20e-a0ef-4d6b-b1aa-bfd49da292d1,02-04-2022 00:00:00,45868.95,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,04-04-2022 00:00:00,46622.67,Strategy Signal,661.23,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-bf05ac22-6210-4696-b9da-06d17be594a5,02-06-2023 00:00:00,27249.59,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,03-06-2023 00:00:00,27075.13,Strategy Signal,120.13,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-5f23f88c-7926-4ca0-b8bf-5f5a39800d23,02-07-2019 00:00:00,10801.68,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,04-07-2019 00:00:00,11215.44,Strategy Signal,-435.78,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-7e4ad05d-59c7-4075-9f03-3ea7127dc883,02-07-2021 00:00:00,33897.05,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,10-07-2021 00:00:00,33520.52,Strategy Signal,309.11,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-2f5f6ab0-62c0-44b8-97e2-739ccc3b414d,02-09-2022 00:00:00,19969.77,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,04-09-2022 00:00:00,19986.71,Strategy Signal,-23.02,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-567d70aa-7fcb-492e-842f-9f07c307b485,02-10-2019 00:00:00,8393.04,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,08-10-2019 00:00:00,8228.78,Strategy Signal,147.64,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-e169bb84-6302-40e2-b3cd-6043a860d6c9,02-10-2023 00:00:00,27530.78,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,31-10-2023 00:00:00,34667.78,Strategy Signal,7074.8,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-d26c7c2b-2085-47af-92f6-0b0084bf04a5,02-11-2023 00:00:00,34938.24,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,10-12-2023 00:00:00,43779.7,Strategy Signal,8762.74,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-3b52953f-9176-43cc-a15d-5d831b4e8ad8,03-01-2023 00:00:00,16679.86,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,13-02-2023 00:00:00,21808.1,Strategy Signal,5089.75,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-b74257ba-8de1-4771-9c09-2372dd914ef9,03-03-2019 00:00:00,3847.18,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,12-03-2019 00:00:00,3909.16,Strategy Signal,54.22,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-dab15fc7-eb81-4e22-9445-8e5140de1e83,03-08-2015 00:00:00,281.23,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,07-08-2015 00:00:00,279.58,Strategy Signal,-2.21,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-e99ca5f7-f4f0-4051-adf1-c5c0ce7093b0,03-08-2020 00:00:00,11246.35,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,14-08-2020 00:00:00,11768.87,Strategy Signal,-545.54,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-12fc9b45-07eb-4ce5-aae6-8d1c27e62a89,03-09-2024 00:00:00,57431.02,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,04-09-2024 00:00:00,57971.54,Strategy Signal,425.12,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-744e6b52-2852-4427-80e9-74d88f3ad70d,03-12-2022 00:00:00,16908.24,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,12-12-2022 00:00:00,17206.44,Strategy Signal,264.08,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-033c1643-7474-4ad0-b968-e55b8e8c43c6,03-12-2024 00:00:00,96002.16,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,12-12-2024 00:00:00,100043.0,Strategy Signal,-4236.88,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-6582a46d-0c6b-4619-9168-9b3c098b5127,04-02-2021 00:00:00,36926.06,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,05-03-2021 00:00:00,48927.3,Strategy Signal,11915.38,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-47874724-3383-4f36-a241-fc7719dda943,04-03-2025 00:00:00,87222.19,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,06-03-2025 00:00:00,89961.73,Strategy Signal,-2916.72,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-fac9f1b8-874a-4210-aff4-daa900daf5bf,04-04-2017 00:00:00,1133.25,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,08-04-2017 00:00:00,1175.95,Strategy Signal,40.39,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-ba5bc330-552f-490c-b685-b4df575be9c7,04-05-2023 00:00:00,28847.71,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,22-05-2023 00:00:00,26851.28,Strategy Signal,-2052.13,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-384f0157-7115-4367-b836-029e8ffbae08,04-06-2017 00:00:00,2511.81,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,08-06-2017 00:00:00,2805.62,Strategy Signal,288.49,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-5308edc1-4d41-4b58-9214-cff916045798,04-07-2020 00:00:00,9132.49,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,11-07-2020 00:00:00,9240.35,Strategy Signal,-126.23,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-0a39ee1c-a6fa-435a-938b-5988f922bd79,04-11-2018 00:00:00,6376.13,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,12-11-2018 00:00:00,6371.27,Strategy Signal,-7.89,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-1ab5b47e-93cb-4a8d-a9c5-4522bc9bc56b,05-04-2020 00:00:00,6791.13,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,21-04-2020 00:00:00,6880.32,Strategy Signal,75.52,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-ce5187dc-2d0e-45ec-bde7-3be048279299,05-04-2022 00:00:00,45555.99,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,07-04-2022 00:00:00,43503.85,Strategy Signal,-2141.2,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-7d34e673-06d7-4db6-ae1e-ca417f74f989,05-06-2018 00:00:00,7633.76,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,08-07-2018 00:00:00,6773.88,Strategy Signal,845.48,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-1db84b1a-606c-47a9-ae71-f69850546ab4,05-07-2014 00:00:00,631.46,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,09-07-2014 00:00:00,624.51,Strategy Signal,5.7,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-2a21ed63-7e39-46a6-8725-f6b614c106fc,05-09-2022 00:00:00,19812.37,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,07-09-2022 00:00:00,19290.32,Strategy Signal,-561.15,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-e45beaf6-16b7-4500-a770-ee3913b95510,05-09-2025 00:00:00,110650.99,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,07-11-2025 00:00:00,103372.41,Strategy Signal,-7492.6,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-902eadab-2cd9-4c61-bff8-13850a85a3f8,06-04-2014 00:00:00,460.5,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,11-04-2014 00:00:00,420.95,Strategy Signal,-40.43,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-d66db6c1-1592-43ec-a43f-f9212f0046d4,06-08-2017 00:00:00,3213.94,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,19-08-2017 00:00:00,4193.7,Strategy Signal,972.36,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-a38f2e5a-5d7c-4acc-bf56-00a00364f92f,06-08-2019 00:00:00,11478.17,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,11-08-2019 00:00:00,11523.58,Strategy Signal,22.41,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-9acf8359-ccce-4f39-8315-40616ca16bf8,06-10-2013 00:00:00,129.0,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,07-10-2013 00:00:00,126.94,Strategy Signal,1.8,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-19a9fb66-98cf-4817-a890-6c0c7451f6f2,07-06-2023 00:00:00,26346.0,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,15-06-2023 00:00:00,25576.39,Strategy Signal,-821.54,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-e4ac589d-d63f-45ff-b6f8-74e8fa937394,07-07-2013 00:00:00,74.56,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,14-07-2013 00:00:00,94.69,Strategy Signal,-20.29,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-d2cf9199-f910-4bf0-b789-706ec32829f0,07-08-2024 00:00:00,55027.46,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,12-08-2024 00:00:00,59354.51,Strategy Signal,4212.67,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-01827759-9f71-47bc-9981-21453c8a3e7f,07-09-2013 00:00:00,124.15,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,10-09-2013 00:00:00,125.91,Strategy Signal,-2.01,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-c1f450b5-9753-44da-a99f-6685f2c73e44,07-10-2024 00:00:00,62236.66,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,22-10-2024 00:00:00,67361.4,Strategy Signal,4995.14,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-4be75d56-b56b-4b01-8d86-a2a9a7e7165c,07-12-2015 00:00:00,395.54,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,19-12-2015 00:00:00,462.32,Strategy Signal,-67.64,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-0527a108-0477-45f0-9983-cda96b03df04,07-12-2020 00:00:00,19191.63,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,09-12-2020 00:00:00,18553.92,Strategy Signal,-675.45,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-67660416-0c89-409d-bbaf-c7a43a38668f,08-01-2016 00:00:00,453.23,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,16-01-2016 00:00:00,387.54,Strategy Signal,-66.53,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-bdeedcc6-426a-4e69-8947-5a7d54434918,08-01-2020 00:00:00,8079.86,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,12-01-2020 00:00:00,8192.49,Strategy Signal,96.36,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-79b12e9f-e6da-4ff6-b133-d60acd53386e,08-05-2020 00:00:00,9842.67,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,16-05-2020 00:00:00,9377.01,Strategy Signal,-484.88,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-4713ae20-1221-4ac1-9703-25f2a0763efd,08-07-2024 00:00:00,56705.1,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,10-07-2024 00:00:00,57742.49,Strategy Signal,-1151.84,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-e0493e25-8603-4cba-a249-1004a721067b,08-07-2025 00:00:00,108950.28,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,08-08-2025 00:00:00,116688.73,Strategy Signal,-7964.09,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-dde3d3cc-314d-4a0c-a529-c23d16a48709,09-01-2015 00:00:00,290.41,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,30-01-2015 00:00:00,226.43,Strategy Signal,63.46,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-4f9c0404-9113-40fb-bbd3-7ccf19a6eaa5,09-02-2016 00:00:00,376.03,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,15-02-2016 00:00:00,400.18,Strategy Signal,-24.93,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-6e2a1a33-acda-4946-9d77-eb3fbcf40252,09-04-2021 00:00:00,58245.0,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,20-04-2021 00:00:00,56473.03,Strategy Signal,-1886.69,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-3c08893f-24de-4005-a9a3-d54774c41b68,09-04-2022 00:00:00,42782.14,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,16-04-2022 00:00:00,40424.48,Strategy Signal,2274.46,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-8e691e43-3950-46d4-9104-9f2cdcd6f773,09-05-2015 00:00:00,241.83,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,14-05-2015 00:00:00,236.93,Strategy Signal,-5.38,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-995ddb54-ccb5-4829-9df1-4413332e6529,09-07-2023 00:00:00,30171.23,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,25-09-2023 00:00:00,26298.48,Strategy Signal,-3929.22,False,
